City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
447,Freeport,US,40.6576,-73.5832,33.66,84,100,8.05,snow,2022-02-13 19:49:44
448,Labuan,MY,5.2767,115.2417,80.76,100,20,0.0,few clouds,2022-02-13 19:55:13
449,Chokurdakh,RU,70.6333,147.9167,-4.25,96,100,10.49,overcast clouds,2022-02-13 19:49:45
450,Bac Lieu,VN,9.285,105.7244,78.71,82,12,11.86,few clouds,2022-02-13 19:50:28
451,Yumen,CN,40.2833,97.2,27.16,42,100,12.41,overcast clouds,2022-02-13 19:50:23
452,Mbandaka,CD,0.0487,18.2603,73.35,86,100,3.56,overcast clouds,2022-02-13 19:55:14
453,Baracoa,CU,20.3467,-74.4958,81.07,65,27,6.26,scattered clouds,2022-02-13 19:55:14
454,Austin,US,30.2672,-97.7431,66.04,27,0,4.0,clear sky,2022-02-13 19:54:11
455,Sungurlu,TR,40.1675,34.3739,31.69,95,100,3.42,overcast clouds,2022-02-13 19:55:15
456,Cabo Rojo,PR,18.0866,-67.1457,83.89,67,46,4.0,scattered clouds,2022-02-13 19:52:39
457,Kokopo,PG,-4.352,152.2633,76.59,85,100,5.68,overcast clouds,2022-02-13 19:55:15
458,Takoradi,GH,4.8845,-1.7554,79.52,84,24,8.37,light rain,2022-02-13 19:55:16
459,Atbasar,KZ,51.8,68.3333,4.12,97,100,5.46,overcast clouds,2022-02-13 19:48:36
460,Nadvoitsy,RU,63.8667,34.3167,28.45,95,100,13.89,light snow,2022-02-13 19:55:16
461,Fort Nelson,CA,58.8053,-122.7002,0.99,71,75,4.61,broken clouds,2022-02-13 19:47:21
462,Balkhash,KZ,46.844,74.9804,15.64,97,100,5.39,overcast clouds,2022-02-13 19:55:17
463,Simao,CN,22.7886,100.9748,46.58,48,0,1.81,clear sky,2022-02-13 19:55:17
464,Sao Francisco Do Conde,BR,-12.6275,-38.68,84.22,72,100,7.94,moderate rain,2022-02-13 19:55:19
465,Kuroishi,JP,40.6389,140.5922,27.77,90,85,5.06,overcast clouds,2022-02-13 19:55:19
466,Ndago,TZ,-4.6,34.35,62.17,91,90,2.93,light rain,2022-02-13 19:55:20
467,Sur,OM,22.5667,59.5289,71.98,68,0,4.0,clear sky,2022-02-13 19:49:12
468,Paddhari,IN,22.4333,70.6,66.78,58,0,7.63,clear sky,2022-02-13 19:55:20
469,Sechura,PE,-5.5569,-80.8222,82.0,57,90,16.51,overcast clouds,2022-02-13 19:55:21
470,Gao,ML,16.6362,1.637,73.33,10,1,3.11,clear sky,2022-02-13 19:55:21
471,Srednekolymsk,RU,67.45,153.6833,-33.47,99,18,6.06,few clouds,2022-02-13 19:48:00
472,Duluth,US,46.7833,-92.1066,12.07,41,0,12.66,clear sky,2022-02-13 19:54:37
473,Diego De Almagro,CL,-26.3667,-70.05,82.15,16,8,13.78,clear sky,2022-02-13 19:55:22
474,Balancan,MX,17.8,-91.5333,73.06,90,100,15.19,overcast clouds,2022-02-13 19:55:23
475,Ambilobe,MG,-13.2,49.05,73.31,94,82,2.13,light rain,2022-02-13 19:55:23
476,Teahupoo,PF,-17.8333,-149.2667,80.56,76,92,17.18,light rain,2022-02-13 19:55:23
477,Sapouy,BF,11.5544,-1.7736,79.27,12,37,7.4,scattered clouds,2022-02-13 19:55:24
478,Ushibuka,JP,32.1906,130.0228,49.95,73,100,9.6,overcast clouds,2022-02-13 19:55:24
479,Tsabong,BW,-26.0217,22.401,84.61,21,69,8.37,broken clouds,2022-02-13 19:55:25
480,Ambon,ID,-3.6954,128.1814,77.14,88,40,5.75,scattered clouds,2022-02-13 19:55:25
481,Ponta Delgada,PT,37.7333,-25.6667,61.5,67,75,8.05,broken clouds,2022-02-13 19:55:25
482,Simpang,ID,-1.2667,104.0833,74.03,98,97,0.47,overcast clouds,2022-02-13 19:55:26
483,Sikeston,US,36.8767,-89.5879,40.48,35,3,13.49,clear sky,2022-02-13 19:55:04
484,Ilulissat,GL,69.2167,-51.1,22.1,65,100,15.01,overcast clouds,2022-02-13 19:50:51
485,Walvis Bay,NA,-22.9575,14.5053,76.15,78,4,3.44,light rain,2022-02-13 19:55:27
486,Feldkirchen-Westerham,DE,47.9075,11.8427,36.75,76,2,4.18,clear sky,2022-02-13 19:55:27
487,Tual,ID,-5.6667,132.75,80.96,77,100,8.77,overcast clouds,2022-02-13 19:49:59
488,Nacala,MZ,-14.5428,40.6728,76.64,92,19,0.69,few clouds,2022-02-13 19:55:28
489,Placido De Castro,BR,-10.3353,-67.1856,73.65,98,100,2.71,overcast clouds,2022-02-13 19:55:28
490,Saraland,US,30.8207,-88.0706,55.26,23,1,12.06,clear sky,2022-02-13 19:55:29
491,The Valley,AI,18.217,-63.0578,78.66,78,75,16.11,broken clouds,2022-02-13 19:55:29
492,Sabang,ID,5.8933,95.3214,81.61,74,49,8.75,scattered clouds,2022-02-13 19:55:29
493,Caravelas,BR,-17.7125,-39.2481,79.74,76,90,9.73,overcast clouds,2022-02-13 19:47:16
494,Ko Samui,TH,9.5357,99.9357,82.06,76,100,12.97,overcast clouds,2022-02-13 19:55:30
495,Tukrah,LY,32.5341,20.5791,53.91,76,0,2.48,clear sky,2022-02-13 19:55:30
496,Camacha,PT,33.0833,-16.3333,57.96,67,20,10.36,few clouds,2022-02-13 19:50:17
497,Hofn,IS,64.2539,-15.2082,21.42,59,16,10.71,few clouds,2022-02-13 19:49:02
498,Rennes,FR,48.1667,-1.6667,52.12,87,100,24.16,moderate rain,2022-02-13 19:55:31
499,Annau,TM,37.8876,58.516,49.5,50,75,16.11,broken clouds,2022-02-13 19:55:31
500,Magugu,TZ,-4.0167,35.7667,67.69,82,100,2.33,overcast clouds,2022-02-13 19:55:32
501,Roebourne,AU,-20.7833,117.1333,84.97,62,72,7.27,broken clouds,2022-02-13 19:55:32
502,Fukue,JP,32.6881,128.8419,52.38,66,100,23.31,overcast clouds,2022-02-13 19:55:33
503,Barcelona,ES,41.3888,2.159,56.77,84,40,13.8,scattered clouds,2022-02-13 19:51:02
504,Jambi,ID,-1.6,103.6167,73.51,97,95,1.07,overcast clouds,2022-02-13 19:55:33
505,Aswan,EG,24.0934,32.907,69.1,22,0,9.22,clear sky,2022-02-13 19:49:27
506,Lethem,GY,3.3803,-59.7968,93.07,39,99,12.59,overcast clouds,2022-02-13 19:55:34
507,Bengkulu,ID,-3.8004,102.2655,76.21,89,100,3.96,light rain,2022-02-13 19:48:15
508,Karratha,AU,-20.7377,116.8463,84.02,63,84,7.49,broken clouds,2022-02-13 19:53:32
509,Iracoubo,GF,5.4802,-53.2011,78.28,87,88,9.15,overcast clouds,2022-02-13 19:55:35
510,Namatanai,PG,-3.6667,152.4333,78.69,80,100,4.14,overcast clouds,2022-02-13 19:49:20
511,Xining,CN,36.6167,101.7667,10.27,75,14,2.35,few clouds,2022-02-13 19:55:35
512,Aksu,CN,41.1231,80.2644,29.03,40,8,4.32,clear sky,2022-02-13 19:46:42
513,Sena Madureira,BR,-9.0656,-68.6569,80.85,89,83,3.87,broken clouds,2022-02-13 19:55:36
514,Riyadh,SA,24.6877,46.7219,55.54,30,0,7.63,clear sky,2022-02-13 19:51:35
515,Kloulklubed,PW,7.0419,134.2556,80.71,83,100,20.92,overcast clouds,2022-02-13 19:55:37
516,Grandola,PT,38.1772,-8.5668,56.35,89,100,11.63,overcast clouds,2022-02-13 19:55:37
517,Waingapu,ID,-9.6567,120.2641,77.52,87,84,4.07,broken clouds,2022-02-13 19:46:09
518,Narsaq,GL,60.9167,-46.05,24.33,90,100,7.0,overcast clouds,2022-02-13 19:50:28
519,Snohomish,US,48.0498,-121.7179,52.14,56,33,1.86,scattered clouds,2022-02-13 19:55:22
520,Izazi,TZ,-7.2,35.7333,70.65,86,100,1.86,light rain,2022-02-13 19:55:38
521,Gobabis,NA,-22.45,18.9667,67.48,80,100,10.92,light rain,2022-02-13 19:55:38
522,Yabelo,ET,4.8833,38.0833,69.21,24,83,5.75,broken clouds,2022-02-13 19:55:39
523,Concepcion,CL,-36.827,-73.0498,66.0,68,40,16.11,scattered clouds,2022-02-13 19:55:39
524,Maumere,ID,-8.6199,122.2111,78.8,80,99,1.19,overcast clouds,2022-02-13 19:55:40
525,Makokou,GA,0.5738,12.8642,75.88,77,25,4.79,scattered clouds,2022-02-13 19:55:40
526,Noyabrsk,RU,63.1994,75.4507,-11.96,99,100,9.51,overcast clouds,2022-02-13 19:55:40
527,Pimentel,PE,-6.8367,-79.9342,82.69,54,0,14.97,clear sky,2022-02-13 19:55:41
528,Tongzi,CN,28.7829,105.0877,49.21,76,93,0.6,overcast clouds,2022-02-13 19:55:41
529,Grants Pass,US,42.439,-123.3284,66.88,48,0,11.5,clear sky,2022-02-13 19:55:42
530,Groningen,NL,53.25,6.75,49.01,72,100,19.57,overcast clouds,2022-02-13 19:55:42
531,Epinal,FR,48.1833,6.45,47.88,64,37,13.82,scattered clouds,2022-02-13 19:55:42
532,Guerrero Negro,MX,27.9769,-114.0611,80.01,21,15,4.81,few clouds,2022-02-13 19:50:27
533,Blyth,GB,55.1271,-1.5086,47.35,97,75,3.44,broken clouds,2022-02-13 19:55:43
534,Mehran,IR,33.1222,46.1646,56.68,40,0,4.41,clear sky,2022-02-13 19:55:43
535,Kampong Thum,KH,12.7111,104.8887,78.1,71,60,5.5,broken clouds,2022-02-13 19:55:44
536,Mogadishu,SO,2.0371,45.3438,77.43,82,100,17.81,overcast clouds,2022-02-13 19:55:44
537,Luena,AO,-11.7833,19.9167,64.2,87,98,1.19,overcast clouds,2022-02-13 19:49:44
538,Betanzos,ES,43.2804,-8.2147,53.1,79,20,12.66,few clouds,2022-02-13 19:55:45
539,Taperoa,BR,-7.2075,-36.8267,89.22,28,100,5.86,overcast clouds,2022-02-13 19:55:45
540,Izumo,JP,35.3667,132.7667,44.55,71,100,14.79,overcast clouds,2022-02-13 19:50:55
541,Jawhar,SO,2.7809,45.5005,75.27,75,100,13.49,overcast clouds,2022-02-13 19:55:46
542,Egvekinot,RU,66.3167,-179.1667,-19.95,92,90,7.23,overcast clouds,2022-02-13 19:51:01
543,Chaska,US,44.7894,-93.6022,10.35,57,100,8.01,overcast clouds,2022-02-13 19:55:46
544,Kosa,RU,59.9445,54.9977,4.39,100,94,2.73,overcast clouds,2022-02-13 19:55:47
545,Rognan,NO,67.0953,15.3878,32.14,90,100,5.26,light snow,2022-02-13 19:55:47
546,Tigil,RU,57.8,158.6667,-10.34,98,100,3.11,overcast clouds,2022-02-13 19:55:48
547,Capinzal,BR,-27.3436,-51.6119,85.96,49,71,7.58,broken clouds,2022-02-13 19:55:48
548,Miranda De Ebro,ES,42.6865,-2.947,55.83,78,100,16.73,overcast clouds,2022-02-13 19:53:10
549,Abu Zabad,SD,12.35,29.25,69.75,14,6,12.1,clear sky,2022-02-13 19:55:49
550,Pedro Betancourt,CU,22.7272,-81.29,81.46,62,100,13.02,overcast clouds,2022-02-13 19:55:49
551,Mitzic,GA,0.7821,11.549,71.87,90,99,3.67,overcast clouds,2022-02-13 19:55:50
552,Ati,TD,13.2154,18.3353,78.19,11,54,11.3,broken clouds,2022-02-13 19:55:50
553,La Primavera,CO,5.4906,-70.4092,92.88,31,92,12.84,overcast clouds,2022-02-13 19:55:50
554,Sao Domingos,BR,-13.3983,-46.3183,76.64,78,61,4.25,broken clouds,2022-02-13 19:55:51
555,Yumbe,UG,3.4651,31.2469,77.79,33,59,5.61,broken clouds,2022-02-13 19:55:51
556,Plymouth,US,41.8334,-70.8328,32.16,91,100,11.5,snow,2022-02-13 19:55:51
557,Kapoeta,SS,4.7717,33.5903,87.01,26,80,4.09,broken clouds,2022-02-13 19:55:52
558,Vestmannaeyjar,IS,63.4427,-20.2734,33.6,74,98,28.48,overcast clouds,2022-02-13 19:49:49
559,Garden City,US,42.3256,-83.331,22.98,74,75,5.75,broken clouds,2022-02-13 19:55:53
560,Mielec,PL,50.2871,21.4239,35.94,74,15,8.1,few clouds,2022-02-13 19:55:53
561,Nawa,IN,27.0167,75.0,59.02,35,0,4.9,clear sky,2022-02-13 19:55:54
562,Chicama,PE,-7.8447,-79.1469,70.34,53,74,11.68,broken clouds,2022-02-13 19:55:54
563,Toppenish,US,46.3774,-120.3087,49.71,48,0,1.28,clear sky,2022-02-13 19:55:55
564,Puerto Ayacucho,VE,5.6639,-67.6236,94.78,35,28,4.72,scattered clouds,2022-02-13 19:55:55
565,Youkounkoun,GN,12.5333,-13.1333,82.58,12,0,5.32,clear sky,2022-02-13 19:55:56
566,Vidor,US,30.1316,-94.0155,58.95,25,0,7.52,clear sky,2022-02-13 19:55:06
567,Kultuk,RU,51.7208,103.6956,-7.64,98,99,2.8,overcast clouds,2022-02-13 19:55:56
568,Shar,KZ,49.5886,81.0453,21.58,95,100,14.43,snow,2022-02-13 19:55:57
569,Porto Novo,BJ,6.4965,2.6036,84.02,74,9,9.26,clear sky,2022-02-13 19:51:32
570,Caluquembe,AO,-13.7833,14.6833,61.48,66,82,5.88,broken clouds,2022-02-13 19:55:57
571,Lubango,AO,-14.9172,13.4925,59.29,75,57,3.8,broken clouds,2022-02-13 19:55:58
572,Soto La Marina,MX,23.7667,-98.2167,62.78,21,88,8.95,overcast clouds,2022-02-13 19:55:58
573,Buseresere,TZ,-3.0236,31.8747,65.07,81,100,3.96,overcast clouds,2022-02-13 19:55:58
574,Tazovskiy,RU,67.4667,78.7,-9.89,97,21,10.74,few clouds,2022-02-13 19:55:59
575,Chiredzi,ZW,-21.05,31.6667,73.27,47,0,4.05,clear sky,2022-02-13 19:54:03
576,Mount Lebanon,US,40.3554,-80.0495,27.9,63,100,5.75,haze,2022-02-13 19:55:59
577,Baoying,CN,33.2292,119.3092,40.35,75,57,2.55,broken clouds,2022-02-13 19:56:00
578,Tarakan,ID,3.3,117.6333,76.5,94,40,0.0,scattered clouds,2022-02-13 19:48:15
579,Stege,DK,54.987,12.2846,40.08,72,100,22.37,overcast clouds,2022-02-13 19:51:02
580,Xuanhua,CN,40.6103,115.0447,6.28,74,14,8.21,few clouds,2022-02-13 19:56:01
581,Yangjiang,CN,21.85,111.9667,57.34,85,86,5.79,overcast clouds,2022-02-13 19:56:01
582,Kavaratti,IN,10.5669,72.642,80.55,72,66,5.06,broken clouds,2022-02-13 19:49:00
583,Villazon,BO,-22.0866,-65.5942,65.77,34,95,10.94,overcast clouds,2022-02-13 19:54:04
584,Gualaquiza,EC,-3.4,-78.55,72.93,83,100,2.06,light rain,2022-02-13 19:51:52
585,Balabac,PH,7.9868,117.0645,80.35,79,100,13.51,overcast clouds,2022-02-13 19:56:02
586,Hof,DE,50.3167,11.9167,38.07,76,7,2.3,clear sky,2022-02-13 19:56:02
587,Daphne,US,30.6035,-87.9036,55.58,27,0,15.3,clear sky,2022-02-13 19:56:03
588,Kiunga,PG,-6.1219,141.2906,72.95,96,100,1.7,overcast clouds,2022-02-13 19:49:20
589,Makakilo City,US,21.3469,-158.0858,77.29,69,0,5.75,clear sky,2022-02-13 19:47:37
590,Killybegs,IE,54.6333,-8.45,41.45,91,100,9.69,overcast clouds,2022-02-13 19:56:03
591,Bhimunipatnam,IN,17.8833,83.4333,67.51,60,7,4.34,clear sky,2022-02-13 19:56:04
592,Milwaukee,US,43.0006,-87.9668,18.05,49,0,10.36,clear sky,2022-02-13 19:54:24
593,Leningradskiy,RU,69.3833,178.4167,-16.15,93,97,5.91,overcast clouds,2022-02-13 19:49:14
594,Svitavy,CZ,49.7559,16.4683,35.53,58,0,13.89,clear sky,2022-02-13 19:56:05
595,Illapel,CL,-31.6308,-71.1653,78.49,48,0,9.75,clear sky,2022-02-13 19:56:05
596,Nishihara,JP,26.1842,127.7558,64.06,94,100,23.02,light rain,2022-02-13 19:49:22
597,Havre-Saint-Pierre,CA,50.2334,-63.5986,5.59,55,0,9.22,clear sky,2022-02-13 19:48:11
598,Atikokan,CA,48.7555,-91.6216,0.25,79,100,6.02,overcast clouds,2022-02-13 19:56:06
599,Timmins,CA,48.4669,-81.3331,-0.58,50,20,2.3,few clouds,2022-02-13 19:52:39
600,Honiara,SB,-9.4333,159.95,78.57,85,90,4.61,overcast clouds,2022-02-13 19:52:07
601,Alyangula,AU,-13.8483,136.4192,73.27,100,36,0.0,scattered clouds,2022-02-13 19:56:06
602,San Policarpo,PH,12.1791,125.5072,78.64,80,99,12.57,overcast clouds,2022-02-13 19:56:07
603,Mariental,NA,-24.6333,17.9667,71.69,61,90,15.3,light rain,2022-02-13 19:56:07
604,Simpang Empat,MY,4.95,100.6333,79.97,96,90,2.95,light rain,2022-02-13 19:56:08
605,Kindu,CD,-2.95,25.95,70.63,98,100,2.71,overcast clouds,2022-02-13 19:50:24
606,Mushie,CD,-3.0167,16.9,70.81,93,100,3.8,light rain,2022-02-13 19:56:08
607,Mopipi,BW,-21.1833,24.8833,78.35,33,26,4.54,scattered clouds,2022-02-13 19:56:09
608,La Orilla,MX,17.9833,-102.2333,85.91,41,57,9.53,broken clouds,2022-02-13 19:56:09
609,Ekhabi,RU,53.5102,142.9671,-12.37,97,16,9.33,few clouds,2022-02-13 19:56:09
610,Mollendo,PE,-17.0231,-72.0147,74.1,71,57,9.53,broken clouds,2022-02-13 19:56:10
611,El Sauzal,MX,31.9,-116.6833,74.52,25,2,5.7,clear sky,2022-02-13 19:56:10
612,Tambopata,PE,-12.7333,-69.1833,80.49,69,75,5.75,broken clouds,2022-02-13 19:56:11
613,Punta Umbria,ES,37.1821,-6.9661,59.23,63,100,9.95,overcast clouds,2022-02-13 19:56:11
614,Ternate,ID,0.8,127.4,79.57,77,100,2.01,overcast clouds,2022-02-13 19:51:04
615,Puerto Quijarro,BO,-17.7833,-57.7667,92.46,41,91,7.07,overcast clouds,2022-02-13 19:56:12
616,Monte Di Procida,IT,40.7981,14.0502,51.87,82,41,5.73,scattered clouds,2022-02-13 19:56:12
617,Foumban,CM,5.7291,10.9001,72.25,22,63,2.28,broken clouds,2022-02-13 19:56:12
618,Kampong Chhnang,KH,12.1667,104.55,79.48,67,58,8.88,broken clouds,2022-02-13 19:56:13
619,Altamira,BR,-3.2033,-52.2064,84.29,70,40,4.61,scattered clouds,2022-02-13 19:48:16
620,Dalton,US,34.7698,-84.9702,47.03,29,0,14.97,clear sky,2022-02-13 19:56:14
621,Dezhou,CN,37.4486,116.2925,27.0,85,99,9.08,overcast clouds,2022-02-13 19:56:14
622,Washougal,US,45.5826,-122.3534,63.16,43,2,3.0,clear sky,2022-02-13 19:56:15
623,Haverfordwest,GB,51.8017,-4.9691,46.35,92,100,5.01,overcast clouds,2022-02-13 19:56:15
624,Nusaybin,TR,37.0778,41.2178,48.11,40,25,5.32,scattered clouds,2022-02-13 19:56:15
625,Voskresenskoye,RU,56.8381,45.4317,2.73,100,71,2.55,broken clouds,2022-02-13 19:56:16
626,Trelew,AR,-43.249,-65.3051,98.04,10,0,12.84,clear sky,2022-02-13 19:56:16
627,Matay,EG,28.419,30.7792,57.94,62,3,17.18,clear sky,2022-02-13 19:56:17
628,Khurai,IN,24.0436,78.3319,57.22,33,0,6.44,clear sky,2022-02-13 19:56:17
629,Grootfontein,NA,-19.5667,18.1167,67.23,82,83,6.2,light rain,2022-02-13 19:56:17
630,Melilla,ES,35.2937,-2.9383,55.78,76,0,3.44,clear sky,2022-02-13 19:56:18
631,Chumikan,RU,54.7183,135.315,-13.09,94,96,5.28,overcast clouds,2022-02-13 19:56:18
632,Bourail,NC,-21.5667,165.4833,78.8,85,100,3.29,overcast clouds,2022-02-13 19:56:19
633,Loreto,MX,22.2667,-101.9667,62.4,34,85,9.66,overcast clouds,2022-02-13 19:56:19
634,Rajsamand,IN,25.0667,73.8833,56.84,35,0,1.97,clear sky,2022-02-13 19:56:19
635,Huilong,CN,31.8111,121.655,42.04,83,1,8.77,clear sky,2022-02-13 19:56:20
636,Olympia,US,47.0379,-122.9007,57.0,60,4,1.99,clear sky,2022-02-13 19:51:40
637,Cotonou,BJ,6.3654,2.4183,84.18,84,20,11.5,few clouds,2022-02-13 19:53:54
638,Saint-Pierre,RE,-21.3393,55.4781,80.28,78,0,16.11,clear sky,2022-02-13 19:48:18
639,Aykhal,RU,66.0,111.5,-8.77,50,15,0.96,few clouds,2022-02-13 19:52:08
640,Semey,KZ,50.4111,80.2275,23.31,88,100,16.67,overcast clouds,2022-02-13 19:56:21
641,Udachnyy,RU,66.4167,112.4,-21.95,94,63,1.79,broken clouds,2022-02-13 19:48:52
642,Chengde,CN,40.9725,117.9361,15.13,94,95,3.29,light snow,2022-02-13 19:56:22
643,Tatarsk,RU,55.219,75.9828,7.41,95,100,9.28,overcast clouds,2022-02-13 19:56:22
644,Sao Joao Batista,BR,-27.2761,-48.8494,88.5,57,28,4.81,scattered clouds,2022-02-13 19:56:22
645,Halle,DE,51.5,12.0,44.19,73,0,8.05,clear sky,2022-02-13 19:55:06
646,Nampula,MZ,-15.1165,39.2666,69.75,100,100,5.99,thunderstorm with rain,2022-02-13 19:56:23
647,Bisira,PA,8.5196,-81.7115,74.16,46,25,6.06,scattered clouds,2022-02-13 19:56:23
648,Hovd,MN,48.0056,91.6419,-13.27,81,15,3.09,few clouds,2022-02-13 19:56:24
649,Xai-Xai,MZ,-25.0519,33.6442,74.71,82,0,8.95,clear sky,2022-02-13 19:49:07
650,Poum,NC,-20.2333,164.0167,81.57,78,94,13.53,overcast clouds,2022-02-13 19:50:26
651,Jacobina,BR,-11.1806,-40.5183,73.98,87,100,2.62,overcast clouds,2022-02-13 19:56:25
652,Tebingtinggi,ID,3.3285,99.1625,77.05,95,57,2.8,broken clouds,2022-02-13 19:56:25
653,Aksarka,RU,66.5606,67.7975,-13.05,100,100,2.68,overcast clouds,2022-02-13 19:49:32
654,Bizhbulyak,RU,53.6967,54.2642,17.49,96,100,6.73,light snow,2022-02-13 19:56:26
655,Hrodna,BY,53.6884,23.8258,31.87,66,25,13.0,scattered clouds,2022-02-13 19:56:26
656,Port Blair,IN,11.6667,92.75,73.44,83,20,3.44,mist,2022-02-13 19:49:17
657,Usinsk,RU,65.9939,57.5281,9.63,96,99,9.4,overcast clouds,2022-02-13 19:56:27
658,Popondetta,PG,-8.7537,148.2534,73.2,95,100,2.59,moderate rain,2022-02-13 19:56:27
659,Banswara,IN,23.55,74.45,65.73,30,0,6.98,clear sky,2022-02-13 19:56:28
660,Maniitsoq,GL,65.4167,-52.9,3.02,87,100,15.73,light snow,2022-02-13 19:50:00
661,Myitkyina,MM,25.3833,97.4,52.2,71,0,2.75,clear sky,2022-02-13 19:56:28
662,Xichang,CN,27.8964,102.2634,38.64,72,0,1.36,clear sky,2022-02-13 19:56:29
663,Camana,PE,-16.6228,-72.7111,75.31,70,12,9.26,few clouds,2022-02-13 19:51:18
664,Iskateley,RU,67.6803,53.1512,-0.09,98,60,8.14,broken clouds,2022-02-13 19:56:29
665,Najran,SA,17.4924,44.1277,57.85,40,17,3.58,few clouds,2022-02-13 19:50:31
666,Pingzhuang,CN,42.0372,119.2889,6.8,88,100,9.6,overcast clouds,2022-02-13 19:56:30
667,Tilichiki,RU,60.4667,166.1,-19.52,93,7,9.84,clear sky,2022-02-13 19:49:24
668,Kjollefjord,NO,70.9457,27.3465,21.25,91,100,12.68,light snow,2022-02-13 19:48:30
669,Ziarat,PK,30.3823,67.7282,38.23,43,71,0.47,broken clouds,2022-02-13 19:56:31
670,Mazagao,BR,-0.115,-51.2894,87.85,89,100,3.83,overcast clouds,2022-02-13 19:49:31
671,Tagbac,PH,7.089,125.1567,70.12,89,100,2.8,overcast clouds,2022-02-13 19:56:31
672,Puerto Colombia,CO,10.9878,-74.9547,89.69,69,63,24.83,broken clouds,2022-02-13 19:56:32
